Source;Date;Time;Model;Type;Study Date Range;Study Time Range;Longitude;Latitude;Unit
Vasari v1.0;24.06.2014;19:03;SolarRadiationToPanels_Sample.rvt;Average;"21.06.2010,21.06.2010";"Sunrise,Sunset";-71,0329971313477;42,2130012512207;BTU/ft²

Analysis point index;Insolation value;point x;point y;point z;normal x;normal y;normal z
92;38,6425882873535;-3,67933865058441;-5,333908007605;25,0462768869557;0;-0,9955599;0,09413037
93;39,4800195159912;-3,67933865058441;-4,96958029900885;28,8995502541797;0;-0,9955599;0,09413037
94;40,2445541915894;-3,67933865058441;-4,6052525904127;32,7528236214037;0;-0,9955599;0,09413037
95;40,7750101776123;-3,67933865058441;-4,24092488181656;36,6060969886276;0;-0,9955599;0,09413037
96;41,3238057861328;-3,67933865058441;-3,87659717322041;40,4593703558516;0;-0,9955599;0,09413037
97;41,3238057861328;-3,67933865058441;-3,51226946462426;44,3126437230755;0;-0,9955599;0,09413037
98;41,3238057861328;-3,67933865058441;-3,14794175602811;48,1659170902995;0;-0,9955599;0,09413037
99;41,3238057861328;-3,67933865058441;-2,78361404743196;52,0191904575234;0;-0,9955599;0,09413037
100;41,3238057861328;-3,67933865058441;-2,41928633883582;55,8724638247474;0;-0,9955599;0,09413037
101;41,3238057861328;-3,67933865058441;-2,05495863023967;59,7257371919714;0;-0,9955599;0,09413037
102;41,3238057861328;-3,67933865058441;-1,69063092164352;63,5790105591953;0;-0,9955599;0,09413037
103;36,245075050354;0,29195943587586;-7,51987425918188;1,92663668361198;0;-0,9955599;0,09413037
104;36,5083234863281;0,29195943587586;-7,15554655058574;5,77991005083594;0;-0,9955599;0,09413037
105;36,8529502182007;0,29195943587586;-6,79121884198959;9,6331834180599;0;-0,9955599;0,09413037
106;37,295101272583;0,29195943587586;-6,42689113339344;13,4864567852839;0;-0,9955599;0,09413037
107;37,8137282867432;0,29195943587586;-6,06256342479729;17,3397301525078;0;-0,9955599;0,09413037
108;38,359730506897;0,29195943587586;-5,69823571620115;21,1930035197318;0;-0,9955599;0,09413037
109;39,0552672805786;0,29195943587586;-5,333908007605;25,0462768869557;0;-0,9955599;0,09413037
110;39,784994644165;0,29195943587586;-4,96958029900885;28,8995502541797;0;-0,9955599;0,09413037
111;40,4115165863037;0,29195943587586;-4,6052525904127;32,7528236214037;0;-0,9955599;0,09413037
112;40,879524017334;0,29195943587586;-4,24092488181656;36,6060969886276;0;-0,9955599;0,09413037
113;41,3238057861328;0,29195943587586;-3,87659717322041;40,4593703558516;0;-0,9955599;0,09413037
114;41,3238057861328;0,29195943587586;-3,51226946462426;44,3126437230755;0;-0,9955599;0,09413037
115;41,3238057861328;0,29195943587586;-3,14794175602811;48,1659170902995;0;-0,9955599;0,09413037
116;41,3238057861328;0,29195943587586;-2,78361404743196;52,0191904575234;0;-0,9955599;0,09413037
117;41,3238057861328;0,29195943587586;-2,41928633883582;55,8724638247474;0;-0,9955599;0,09413037
118;41,3238057861328;0,29195943587586;-2,05495863023967;59,7257371919714;0;-0,9955599;0,09413037
119;41,3238057861328;0,29195943587586;-1,69063092164352;63,5790105591953;0;-0,9955599;0,09413037
120;36,7554694290161;4,26325752233612;-7,51987425918188;1,92663668361198;0;-0,9955599;0,09413037
121;37,0648801193237;4,26325752233612;-7,15554655058574;5,77991005083594;0;-0,9955599;0,09413037
122;37,3853289260864;4,26325752233612;-6,79121884198959;9,6331834180599;0;-0,9955599;0,09413037
123;37,804107421875;4,26325752233612;-6,42689113339344;13,4864567852839;0;-0,9955599;0,09413037
124;38,2936928710938;4,26325752233612;-6,06256342479729;17,3397301525078;0;-0,9955599;0,09413037
125;38,8108977966309;4,26325752233612;-5,69823571620115;21,1930035197318;0;-0,9955599;0,09413037
126;39,433576713562;4,26325752233612;-5,333908007605;25,0462768869557;0;-0,9955599;0,09413037
127;40,0539846420288;4,26325752233612;-4,96958029900885;28,8995502541797;0;-0,9955599;0,09413037
