Source;Date;Time;Model;Type;Study Date Range;Study Time Range;Longitude;Latitude;Unit
Vasari v1.0;28.05.2012;21:57;SolarRadiationProject;Cumulative;"20.03.2010,20.03.2010";"12:00,12:00";-71,0329971313477;42,2130012512207;BTU/ft²

Analysis point index;Insolation value;point x;point y;point z;normal x;normal y;normal z
57;28,49868019104;27,0981883246909;-28,5019630946255;138,201329621418;0,9780761;-0,2031306;-0,04588143
58;29,8119209899902;27,4159752035108;-29,1246262233302;147,732455802206;0,9755272;-0,2148915;-0,04656478
59;31,1255971221924;27,7337620823306;-29,7472893520349;157,263581982993;0,9728935;-0,2263795;-0,04722747
60;32,4393554840088;28,0515489611505;-30,3699524807397;166,794708163781;0,970183;-0,2375993;-0,04787008
61;33,7529590606689;28,3693358399703;-30,9926156094444;176,325834344568;0,967403;-0,2485556;-0,04849315
62;34,4065514755249;28,6871227187902;-31,6152787381491;185,856960525356;0,9645606;-0,2592534;-0,04909726
63;35,7188321228027;29,00490959761;-32,2379418668538;195,388086706143;0,9616625;-0,2696978;-0,04968296
64;11,2858440513611;22,712729396977;-11,5410686799796;4,68448865795078;0,9988186;-0,008171888;-0,04790127
65;11,2749171867371;23,1576310273247;-12,0807100581904;14,0534659738525;0,9985124;-0,02429091;-0,04881516
66;11,2649843330383;23,6025326576725;-12,6203514364011;23,4224432897542;0,9979586;-0,04010689;-0,04969985
67;11,2524600372314;24,0474342880203;-13,1599928146119;32,7914206056559;0,9971715;-0,05561671;-0,05055581
68;11,904325630188;24,4923359183681;-13,6996341928226;42,1603979215576;0,9961649;-0,07081823;-0,05138361
69;13,869586807251;24,9372375487159;-14,2392755710334;51,5293752374593;0,9949526;-0,08571023;-0,0521838
70;15,1853380279541;25,3821391790637;-14,7789169492442;60,898352553361;0,9935477;-0,1002923;-0,05295699
71;17,1530673027039;25,8270408094115;-15,3185583274549;70,2673298692627;0,9919631;-0,114565;-0,05370383
72;18,4607056045532;26,2719424397593;-15,8581997056657;79,6363071851643;0,9902112;-0,1285293;-0,05442496
73;19,7772283325195;26,7168440701071;-16,3978410838764;89,005284501066;0,9883039;-0,1421869;-0,05512106
74;21,7505310821533;27,1617457004549;-16,9374824620872;98,3742618169677;0,9862527;-0,1555404;-0,0557928
75;23,0639121551514;27,6066473308027;-17,4771238402979;107,743239132869;0,9840686;-0,1685926;-0,05644087
